date,SPY,IVV,VTI,VOO,QQQ,VEA,EFA,IEFA,VWO,AGG,IJH,IEMG,IWM,IJR,VTV,IWF,IWD,VUG,BND,LQD,XLF,VNQ,VIG,EEM,GLD,VB,BSV,VO,TIP,VEU,IVW,DIA,XLK,VYM,VGT,VCSH,MDY,IWB,VCIT,XLV,IWR,XLE,DVY,USMV,EWJ,VGK,PFF,SCHF,SDY,RSP,XLY,ITOT,IVE,SCHX,HYG,SHV,VBR,EMB,SHY,VV,SCHB,XLI,BIV,VT,MBB,BNDX,IWS,VXUS,FLOT,IWO,IXUS,MINT,SCZ,PYZ,MXI,IYM,IXP,RXI,VCR,RHS,VDC,PXI,PXE,IEO,RYF,IYG,KIE,FBT,PTH,IHI,ITA,VIS,ICF,REZ,RWR,PSJ,IGV,RYU,IDU,VPU
2016-06-22,208.1,209.27,106.51,190.92,107.24,36.17,57.12,53.18,34.63,111.47,148.67,41.22,114.63,57.82,84.29,99.9,102.47,106.79,83.38,120.72,22.85,85.19,82.13,33.94,120.9,115.14,80.71,123.71,115.02,43.5,115.86,177.57,43.38,70.5,107.77,80.37,271.08,116.22,88.26,70.46,41.9,67.89,83.51,44.92,46.28,48.62,39.68,27.72,82.41,80.32,78.34,47.35,92.21,49.5,84.02,110.41,105.21,113.0,85.06,95.26,50.01,56.04,86.87,58.32,109.51,54.96,73.93,45.22,50.57,136.59,49.67,101.14,50.08,54.4,49.48,77.93,62.07,86.69,122.32,124.47,137.82,38.98,20.29,57.47,42.63,82.17,23.59,89.4,44.19,133.04,124.43,106.44,103.9,64.2,95.57,43.87,105.68,84.14,125.57,109.45
2016-06-23,210.81,212.0,107.98,193.39,108.77,37.12,58.7,54.64,35.49,111.28,151.44,42.2,116.82,59.0,85.49,101.11,104.05,108.06,83.23,120.6,23.33,85.62,82.95,34.76,120.11,117.21,80.62,125.61,115.06,44.64,117.17,179.81,43.97,71.44,109.44,80.42,276.1,117.8,88.22,71.38,42.52,69.01,84.62,45.31,47.32,50.14,39.74,28.43,83.47,81.49,79.11,48.02,93.61,50.13,84.64,110.38,107.04,113.27,85.03,96.52,50.69,56.69,86.7,59.49,109.47,54.82,75.06,46.41,50.57,139.34,50.97,101.13,51.4,55.28,50.84,79.26,63.15,88.17,123.63,125.36,138.78,39.75,20.66,58.66,43.49,84.31,24.04,91.44,44.75,135.39,125.64,107.79,104.41,64.32,96.07,44.49,107.87,84.59,125.93,109.92
2016-06-24,203.13,204.49,104.04,186.56,104.29,34.08,53.66,49.93,33.48,111.86,145.35,39.73,112.55,56.73,82.35,97.58,100.05,104.26,83.69,121.17,22.08,84.87,80.53,32.64,126.01,112.77,80.89,120.34,115.78,41.22,113.21,173.76,42.28,69.12,104.69,80.63,264.93,113.49,88.63,69.29,40.82,66.78,82.63,44.51,45.36,44.48,39.47,26.14,81.19,78.18,76.15,46.3,90.0,48.34,83.25,110.44,102.8,112.31,85.2,93.06,48.89,54.38,87.42,56.33,109.77,55.04,72.27,42.82,50.54,133.79,47.23,101.16,47.1,52.71,47.84,75.29,60.28,83.13,119.13,123.38,135.97,37.45,19.88,55.85,41.22,78.9,22.86,86.8,43.36,130.96,121.73,103.24,103.46,64.29,95.03,42.75,102.55,84.23,126.12,109.87
2016-06-27,199.6,200.63,101.98,183.05,102.22,33.42,52.63,48.91,33.13,112.33,141.21,39.27,108.69,54.98,80.78,95.95,98.01,102.32,84.12,121.68,21.45,84.92,79.46,32.23,126.68,109.31,81.02,117.01,116.12,40.43,111.31,171.2,41.43,68.2,101.94,80.52,257.47,111.32,88.92,68.38,39.77,64.64,81.4,44.29,45.12,43.32,39.21,25.62,80.04,76.14,74.77,45.34,88.27,47.42,82.05,110.44,99.54,112.65,85.28,91.36,47.89,53.1,87.89,55.12,109.94,55.47,70.18,42.05,50.56,129.69,46.23,101.09,45.92,50.86,46.35,72.71,60.21,81.17,116.67,123.45,135.49,35.42,19.03,53.37,39.93,75.69,22.14,83.45,42.41,128.85,119.0,100.63,103.67,65.24,95.22,41.47,99.37,84.56,127.6,111.2
2016-06-28,203.2,204.38,103.85,186.43,104.46,34.31,54.01,50.25,34.08,112.47,143.96,40.43,110.37,55.72,82.15,97.62,99.84,104.34,84.22,122.35,22.0,86.71,80.55,33.18,125.32,111.39,81.06,119.42,116.52,41.49,113.43,173.82,42.25,69.18,104.03,80.77,262.42,113.32,89.19,69.71,40.6,66.44,82.36,44.82,45.8,44.74,39.65,26.27,81.22,77.63,76.26,46.16,89.83,48.26,83.08,110.42,101.34,113.48,85.31,92.99,48.74,54.0,88.02,56.32,109.94,55.65,71.73,43.1,50.62,131.79,47.42,101.1,47.2,51.52,47.25,73.35,61.23,82.71,118.75,123.84,136.42,37.05,19.77,55.6,40.91,77.68,22.66,87.07,43.36,130.85,120.1,102.24,105.88,66.53,97.26,42.43,101.2,85.24,128.08,111.72
2016-06-29,206.66,207.8,105.71,189.64,106.31,34.93,55.0,51.13,34.88,112.39,146.44,41.39,112.88,56.85,83.62,99.27,101.67,106.09,84.19,122.31,22.5,87.76,81.81,34.02,125.84,113.79,80.98,121.66,116.45,42.31,115.2,176.64,42.9,70.28,105.76,80.78,267.45,115.33,89.12,71.04,41.37,67.7,83.63,45.42,46.4,45.65,39.75,26.75,82.3,79.12,77.49,46.97,91.47,49.1,84.13,110.42,103.42,114.62,85.28,94.56,49.6,54.96,87.85,57.34,109.86,55.74,73.03,43.95,50.61,134.84,48.33,101.13,47.8,52.6,48.18,74.72,62.45,83.91,120.92,125.23,137.98,38.14,20.12,56.86,41.86,79.82,23.13,88.84,44.24,133.61,122.12,104.13,107.21,66.88,98.45,43.33,103.64,85.88,128.54,112.12
2016-06-30,209.48,210.5,107.16,192.2,107.54,35.36,55.82,51.89,35.23,112.62,149.39,41.84,114.98,58.11,84.99,100.36,103.23,107.2,84.3,122.74,22.86,88.67,83.24,34.36,126.47,115.68,81.06,123.63,116.67,42.85,116.58,179.0,43.37,71.46,107.09,80.84,272.23,116.89,89.41,71.71,42.05,68.24,85.28,46.21,46.0,46.66,39.89,27.11,83.92,80.35,78.06,47.63,92.9,49.77,84.7,110.45,105.31,115.15,85.32,95.85,50.3,56.01,88.07,58.07,109.97,55.7,74.29,44.48,50.62,137.18,48.96,101.17,48.26,53.81,49.05,75.94,63.19,84.38,121.98,129.0,141.21,37.9,20.11,56.72,42.58,80.61,23.7,89.44,44.7,135.55,124.93,106.27,108.2,67.5,99.43,44.14,105.17,87.58,131.27,114.5
2016-07-01,209.92,211.13,107.37,192.6,108.08,35.44,55.82,51.95,35.49,112.65,149.7,42.15,115.39,58.19,85.02,100.68,103.34,107.64,84.37,123.05,22.74,88.7,83.29,34.69,128.41,116.03,81.04,123.92,117.06,42.98,116.92,179.31,43.47,71.49,107.16,80.86,272.78,117.15,89.35,72.16,42.15,68.6,85.3,46.29,45.92,46.72,39.81,27.19,84.01,80.6,78.87,47.77,92.92,49.9,84.47,110.44,105.67,115.06,85.3,96.07,50.43,56.19,88.11,58.34,109.94,55.78,74.49,44.6,50.58,137.74,49.12,101.05,48.49,54.87,49.4,76.14,63.42,85.23,123.04,128.53,140.77,38.75,20.39,57.51,42.45,80.15,23.64,91.68,45.12,136.24,125.17,106.71,108.14,67.51,99.56,44.18,105.2,87.67,131.12,114.39
2016-07-05,208.41,209.64,106.57,191.25,107.42,34.74,54.74,50.8,34.79,112.95,147.88,41.35,113.69,57.4,84.24,100.28,102.29,107.12,84.66,123.47,22.4,89.68,83.01,33.95,129.47,114.54,81.09,122.34,117.25,42.15,116.59,178.21,43.15,71.09,106.29,80.94,269.65,116.29,89.78,72.09,41.67,67.22,84.8,46.42,45.92,45.25,39.65,26.64,83.6,79.63,78.23,47.36,91.99,49.53,83.99,110.42,104.0,115.32,85.34,95.43,50.03,55.68,88.34,57.55,110.08,55.99,73.5,43.83,50.58,136.01,48.13,101.06,47.26,53.73,48.59,74.62,62.83,83.79,121.78,129.02,141.32,36.97,19.69,55.69,41.92,78.46,23.23,90.49,44.77,135.82,123.39,105.6,109.45,68.39,100.54,44.08,104.52,87.98,131.88,115.06
2016-07-06,209.66,210.84,107.22,192.38,108.3,34.75,54.64,50.75,34.79,113.16,148.57,41.19,113.89,57.79,84.78,100.5,102.26,107.69,84.81,123.69,22.46,89.29,83.33,33.86,130.23,115.29,81.06,123.05,117.53,42.08,117.25,178.98,43.45,71.47,106.87,81.01,271.05,116.37,89.64,72.9,41.72,67.51,85.28,46.53,45.92,45.11,39.54,26.62,84.01,80.11,78.9,47.64,92.56,49.83,84.36,110.39,104.57,115.48,85.3,95.97,50.32,55.96,88.46,57.7,110.08,56.04,73.41,43.74,50.59,136.75,48.13,101.07,47.28,54.55,48.56,74.78,63.01,84.33,122.83,129.0,141.46,37.45,19.61,55.81,42.02,78.87,23.29,92.2,45.26,137.52,124.12,106.18,108.97,68.1,100.15,44.38,105.09,88.17,132.31,115.42
2016-07-07,209.53,210.66,107.17,192.25,108.62,34.6,54.42,50.61,34.64,113.08,148.94,41.13,114.13,57.86,84.57,100.64,101.99,107.88,84.67,123.71,22.49,88.37,83.3,33.77,129.74,115.46,81.07,123.23,117.29,41.94,117.24,178.79,43.45,71.21,107.21,80.93,271.52,116.33,89.67,72.79,41.76,66.82,84.76,46.31,45.96,44.92,39.58,26.52,83.58,80.1,79.24,47.66,92.36,49.8,84.47,110.42,104.64,115.44,85.26,95.88,50.32,56.11,88.4,57.53,110.06,55.94,73.26,43.56,50.59,137.23,47.97,101.07,47.25,54.61,48.38,75.11,62.45,84.31,123.39,128.79,141.42,36.93,19.32,55.01,42.02,79.44,23.27,92.94,45.58,138.1,123.97,106.46,107.67,67.37,99.14,44.73,105.37,86.71,129.93,113.33
2016-07-08,212.65,213.86,108.84,195.17,110.3,35.08,55.25,51.37,35.41,113.25,151.65,41.97,116.79,59.27,85.82,102.13,103.61,109.56,84.89,124.4,22.92,89.8,84.49,34.5,130.52,117.76,81.09,125.67,117.55,42.62,119.0,181.3,44.13,72.22,109.15,80.86,276.67,118.09,89.98,73.69,42.51,67.71,85.88,46.83,46.28,45.66,39.71,26.88,84.84,81.6,80.62,48.4,93.8,50.55,85.59,110.41,106.63,116.36,85.26,97.36,51.11,57.23,88.54,58.45,110.12,56.1,74.61,44.31,50.6,140.36,48.71,101.1,47.95,56.33,49.42,77.14,62.92,85.99,125.61,130.16,142.93,37.74,19.62,55.91,42.87,81.05,23.63,93.72,46.32,139.95,126.47,108.57,109.48,68.29,100.75,45.62,107.49,87.72,131.16,114.38
2016-07-11,213.4,214.67,109.29,195.85,110.93,35.56,56.06,52.13,35.7,112.95,152.6,42.31,118.14,59.94,86.11,102.57,104.02,109.97,84.64,124.08,23.05,90.4,84.75,34.83,129.29,118.69,81.05,126.16,116.98,43.19,119.37,182.12,44.39,72.48,109.82,80.83,278.22,118.54,89.74,73.49,42.69,67.84,86.25,46.87,47.4,46.34,39.79,27.27,85.22,81.92,81.09,48.62,94.14,50.75,85.64,110.39,107.52,116.69,85.17,97.72,51.33,57.59,88.22,58.98,109.98,56.04,74.96,44.85,50.61,141.78,49.3,101.05,48.76,57.18,50.27,77.57,63.23,87.02,126.53,129.89,142.89,37.58,19.78,55.85,43.14,81.64,23.73,93.68,46.22,140.04,127.39,109.31,109.98,68.62,101.53,46.07,108.22,87.69,131.12,114.35
2016-07-12,214.95,216.18,110.2,197.23,111.49,36.06,56.82,52.81,36.25,112.61,154.1,42.93,119.72,60.74,86.81,103.11,105.0,110.59,84.3,123.38,23.34,90.39,85.01,35.32,127.15,120.02,80.86,127.51,116.59,43.78,120.0,183.39,44.75,72.93,110.91,80.58,281.0,119.41,89.27,73.85,43.15,69.52,86.82,46.76,47.68,47.02,39.93,27.64,85.71,82.89,81.41,48.98,95.04,51.12,85.88,110.4,108.98,116.29,85.14,98.4,51.73,58.12,87.69,59.52,109.91,55.82,75.92,45.47,50.57,143.39,49.92,101.05,49.31,58.38,50.99,79.2,63.63,87.86,127.22,129.08,142.28,39.7,20.31,57.94,43.7,83.17,23.89,94.34,46.52,140.69,127.66,110.41,109.97,68.41,101.53,46.4,109.47,86.94,129.46,112.97
2016-07-13,214.92,216.16,110.14,197.16,111.22,36.03,56.76,52.77,36.19,112.77,153.69,42.83,119.25,60.62,87.0,102.98,105.07,110.32,84.45,123.86,23.34,90.89,85.23,35.26,128.32,119.67,80.92,127.36,116.84,43.72,119.88,183.6,44.76,73.12,110.83,80.69,280.24,119.38,89.49,73.82,43.09,68.92,86.96,46.93,47.6,47.02,39.95,27.64,85.9,82.84,81.01,48.97,95.15,51.11,85.63,110.39,108.85,116.35,85.16,98.39,51.7,58.26,88.01,59.49,109.93,55.98,75.9,45.46,50.6,142.47,49.95,101.08,49.23,58.69,51.21,79.4,63.47,87.71,126.67,129.74,142.9,38.7,19.9,56.94,43.69,83.06,23.85,92.56,46.13,140.59,127.5,110.58,110.55,68.85,102.09,46.2,108.95,87.69,130.42,113.83
2016-07-14,216.12,217.35,110.67,198.31,111.98,36.34,57.25,53.21,36.69,112.67,154.05,43.42,119.37,60.64,87.47,103.46,105.63,110.96,84.32,123.56,23.56,90.08,85.56,35.77,127.33,119.83,80.9,127.76,116.54,44.14,120.51,184.96,45.05,73.42,111.63,80.53,280.88,119.99,89.47,74.14,43.21,69.27,87.01,47.0,47.68,47.51,39.96,27.86,86.0,83.19,81.34,49.19,95.66,51.37,85.8,110.39,109.03,116.4,85.11,98.91,51.93,58.7,87.8,59.94,109.9,55.91,76.14,45.85,50.6,142.5,50.36,101.12,49.49,59.17,51.7,80.23,63.92,88.18,127.23,129.91,143.0,38.77,19.94,57.08,44.01,84.26,24.0,92.69,46.07,141.08,127.77,111.34,109.61,68.06,101.22,46.37,109.29,87.17,129.52,113.03
2016-07-15,215.83,217.03,110.55,198.01,111.8,36.16,56.96,52.9,36.56,112.26,154.05,43.33,119.7,60.8,87.42,103.27,105.53,110.75,84.05,123.09,23.52,90.11,85.39,35.69,126.84,119.97,80.84,127.65,116.41,43.92,120.35,184.88,45.01,73.39,111.44,80.46,280.87,119.77,89.08,74.08,43.18,69.23,87.27,46.91,47.52,47.22,40.07,27.73,86.04,83.14,80.98,49.15,95.51,51.33,85.63,110.4,109.29,116.37,85.07,98.8,51.91,58.69,87.58,59.81,109.85,55.76,76.11,45.66,50.59,142.89,50.17,101.13,49.0,59.41,51.68,80.47,63.69,87.83,126.6,129.9,143.05,38.42,19.82,56.79,43.99,84.11,23.94,93.66,46.15,140.35,128.09,111.42,109.48,67.88,101.22,46.37,109.17,87.4,129.89,113.35
2016-07-18,216.41,217.63,110.86,198.58,112.54,36.24,57.1,53.03,36.88,112.32,154.15,43.67,119.9,60.83,87.54,103.68,105.72,111.24,84.08,123.09,23.6,90.35,85.39,36.01,127.04,120.2,80.83,127.92,116.33,44.1,120.81,185.08,45.31,73.37,112.22,80.45,281.24,120.06,89.31,74.11,43.27,69.28,87.13,46.88,47.64,47.31,40.05,27.81,85.97,83.29,81.29,49.29,95.66,51.44,85.92,110.4,109.38,116.21,85.12,99.05,52.04,58.64,87.6,59.95,109.84,55.71,76.32,45.82,50.58,143.09,50.3,101.15,49.3,59.7,51.91,80.94,63.56,88.16,127.15,129.62,142.84,38.49,19.91,56.87,44.07,84.52,23.87,93.89,46.21,140.23,127.91,111.28,109.65,68.05,101.4,46.49,109.2,87.6,130.17,113.61
2016-07-19,216.19,217.39,110.64,198.36,112.13,35.95,56.65,52.63,36.56,112.51,153.87,43.24,119.3,60.45,87.45,103.53,105.59,111.03,84.21,123.31,23.61,90.79,85.42,35.64,127.21,119.77,80.91,127.54,116.34,43.69,120.61,185.42,45.21,73.29,112.05,80.55,280.72,119.99,89.48,73.95,43.18,68.89,86.93,46.93,47.32,46.95,40.06,27.57,85.91,83.07,81.14,49.2,95.57,51.37,85.69,110.39,109.06,116.24,85.13,98.94,51.95,58.67,87.82,59.63,109.92,55.84,76.06,45.4,50.57,142.27,49.96,101.14,49.08,58.84,51.15,80.29,62.96,87.56,126.78,129.7,142.63,38.05,19.73,56.21,44.08,84.57,23.86,92.54,46.16,140.37,128.46,111.23,110.2,68.49,101.97,46.23,108.69,87.17,129.88,113.39
2016-07-20,217.09,218.31,111.23,199.16,113.44,36.21,57.16,53.08,36.75,112.41,154.69,43.47,120.08,60.83,87.75,104.23,105.8,111.64,84.12,123.27,23.65,90.8,85.72,35.82,125.39,120.53,80.86,128.35,116.13,44.04,121.48,185.78,45.8,73.52,113.57,80.62,281.9,120.57,89.43,74.62,43.4,68.79,86.93,46.96,47.72,47.4,40.0,27.8,86.02,83.48,81.48,49.44,95.74,51.62,85.91,110.39,109.58,116.19,85.09,99.38,52.19,58.78,87.72,59.96,109.89,55.84,76.27,45.76,50.61,143.77,50.32,101.14,49.49,58.47,50.9,80.29,63.3,88.41,127.52,129.22,142.26,38.1,19.71,56.26,44.16,84.87,23.95,94.92,47.06,142.01,129.05,111.59,110.07,68.43,101.98,46.84,110.05,86.92,129.25,112.89
2016-07-21,216.27,217.52,110.79,198.41,113.18,36.12,56.93,52.91,36.65,112.51,153.88,43.37,119.51,60.45,87.44,103.88,105.42,111.19,84.22,123.41,23.53,90.98,85.23,35.71,127.3,120.05,80.94,127.91,116.18,43.94,120.94,184.98,45.56,73.35,112.9,80.7,280.25,120.09,89.58,74.84,43.23,68.11,86.75,46.9,47.36,47.26,39.99,27.7,85.77,83.17,81.26,49.26,95.4,51.44,85.79,110.4,109.1,116.19,85.15,99.01,52.01,58.18,87.82,59.76,109.93,55.82,76.08,45.72,50.62,142.98,50.13,101.16,49.36,58.58,50.98,79.96,62.98,88.07,127.3,128.8,141.81,37.19,19.44,55.49,44.04,84.37,23.9,95.77,46.72,141.16,128.02,110.59,110.26,68.53,102.22,46.3,108.84,87.26,129.9,113.42
2016-07-22,217.24,218.47,111.32,199.33,113.65,36.14,57.04,52.96,36.89,112.53,154.88,43.67,120.4,60.89,87.88,104.28,105.93,111.61,84.23,123.34,23.68,91.78,85.58,35.97,126.35,120.87,80.9,128.8,116.08,43.98,121.4,185.51,45.83,73.7,113.54,80.68,282.51,120.63,89.58,74.99,43.54,68.32,87.33,47.18,47.44,47.29,40.07,27.7,86.32,83.7,81.6,49.5,95.93,51.67,86.17,110.39,109.79,116.2,85.12,99.46,52.26,58.29,87.71,59.99,109.79,55.86,76.63,45.79,50.58,144.22,50.37,101.19,49.32,58.57,50.98,80.02,63.65,88.34,127.82,129.51,142.47,37.29,19.42,55.62,44.39,84.93,24.1,96.01,47.18,140.69,128.28,110.77,111.28,69.04,103.16,46.85,110.19,88.34,131.58,114.84
